cart_item_id,cart_id,item_id,quantity
4593,1527,404,1
4594,1528,450,1
4595,1528,167,1
4596,1528,396,1
4597,1528,397,1
4598,1528,427,1
4599,1528,449,1
4600,1528,431,1
4601,1528,348,1
4602,1528,257,1
4603,1528,453,1
4604,1528,439,1
4605,1529,325,3
4606,1530,450,2
4607,1530,164,2
4608,1530,387,2
4609,1530,385,2
4610,1530,217,2
4611,1531,309,4
4612,1531,206,4
4613,1531,433,4
4614,1532,41,4
4615,1533,354,4
4616,1534,359,1
4617,1535,186,1
4618,1535,344,1
4619,1535,253,1
4620,1536,275,1
4621,1536,149,1
4622,1536,219,1
4623,1536,122,1
4624,1536,211,1
4625,1536,280,1
4626,1537,376,1
4627,1537,82,1
4628,1538,273,1
4629,1539,409,1
4630,1540,89,3
4631,1540,433,3
4632,1541,27,1
4633,1541,89,1
4634,1541,146,1
4635,1542,359,1
4636,1543,165,2
4637,1544,393,2
4638,1545,167,2
4639,1546,346,1
4640,1547,338,1
4641,1547,363,1
4642,1547,355,1
4643,1547,192,1
4644,1548,444,1
4645,1548,384,1
4646,1548,372,1
4647,1549,253,1
4648,1549,251,1
4649,1549,339,1
4650,1550,361,4
4651,1550,333,4
4652,1551,250,1
4653,1552,375,2
4654,1553,254,1
4655,1553,373,1
4656,1553,255,1
4657,1554,339,1
4658,1555,341,2
4659,1555,380,2
4660,1555,190,2
4661,1555,344,2
4662,1555,187,2
4663,1556,321,5
4664,1557,388,5
4665,1558,188,1
4666,1558,46,1
4667,1558,52,1
4668,1558,454,1
4669,1558,340,1
4670,1558,363,1
4671,1559,371,1
4672,1560,208,1
4673,1560,449,1
4674,1561,431,1
4675,1561,422,1
4676,1561,192,1
4677,1561,390,1
4678,1561,16,1
4679,1561,209,1
4680,1562,418,6
4681,1562,191,6
4682,1562,425,6
4683,1562,341,6
4684,1562,367,6
4685,1562,56,6
4686,1562,422,6
4687,1563,27,3
4688,1564,320,2
4689,1565,371,1
4690,1565,166,1
4691,1566,448,4
4692,1567,458,2
4693,1568,166,1
4694,1569,457,3
4695,1570,434,1
4696,1571,39,1
4697,1572,337,6
4698,1573,375,2
4699,1574,343,1
4700,1574,168,1
4701,1574,42,1
4702,1574,254,1
4703,1574,196,1
4704,1574,498,1
4705,1574,46,1
4706,1574,27,1
4707,1574,163,1
4708,1574,432,1
4709,1575,460,1
4710,1575,196,1
4711,1575,163,1
4712,1576,368,1
4713,1576,376,1
4714,1576,32,1
4715,1576,255,1
4716,1576,431,1
4717,1576,354,1
4718,1576,423,1
4719,1577,42,3
4720,1577,52,3
4721,1577,163,3
4722,1577,362,3
4723,1577,50,3
4724,1577,381,3
4725,1578,321,1
4726,1578,452,1
4727,1579,198,4
4728,1579,429,4
4729,1579,451,4
4730,1579,349,4
4731,1579,450,4
4732,1579,444,4
4733,1580,334,1
4734,1580,386,1
4735,1580,393,1
4736,1580,372,1
4737,1581,324,5
4738,1581,368,5
4739,1581,403,5
4740,1581,393,5
4741,1581,356,5
4742,1581,339,5
4743,1581,22,5
4744,1582,266,1
4745,1583,462,2
4746,1583,376,2
4747,1583,446,2
4748,1583,401,2
4749,1584,26,1
4750,1584,458,1
4751,1584,374,1
4752,1584,324,1
4753,1585,269,6
4754,1585,321,6
4755,1585,332,6
4756,1585,269,6
4757,1585,167,6
4758,1585,257,6
4759,1585,38,6
4760,1585,171,6
4761,1586,98,1
4762,1587,147,1
4763,1587,434,1
4764,1587,84,1
4765,1588,36,1
4766,1588,169,1
4767,1588,369,1
4768,1588,202,1
4769,1588,311,1
4770,1589,430,1
4771,1589,203,1
4772,1590,168,1
4773,1591,357,7
4774,1591,254,7
4775,1591,454,7
4776,1591,496,7
4777,1591,38,7
4778,1591,33,7
4779,1591,378,7
4780,1592,191,1
4781,1593,380,1
4782,1594,417,5
4783,1595,427,3
4784,1595,369,3
4785,1595,421,3
4786,1596,425,4
4787,1597,44,6
4788,1598,345,1
4789,1599,83,1
4790,1600,359,1
4791,1601,380,5
4792,1601,380,5
4793,1601,44,5
4794,1601,204,5
4795,1601,447,5
4796,1601,378,5
4797,1601,251,5
4798,1602,316,1
4799,1603,209,1
4800,1603,56,1
4801,1603,248,1
4802,1603,350,1
4803,1603,430,1
4804,1603,333,1
4805,1603,169,1
4806,1603,381,1
4807,1603,420,1
4808,1603,375,1
4809,1603,460,1
4810,1604,204,1
4811,1605,363,2
4812,1606,355,1
4813,1606,166,1
4814,1606,337,1
4815,1606,372,1
4816,1607,19,1
4817,1607,54,1
4818,1607,171,1
4819,1607,425,1
4820,1608,197,1
4821,1608,46,1
4822,1609,208,1
4823,1610,377,1
4824,1611,249,1
4825,1611,365,1
4826,1611,371,1
4827,1612,381,3
4828,1613,336,1
4829,1614,444,1
4830,1615,354,1
4831,1616,249,1
4832,1616,340,1
4833,1616,188,1
4834,1617,391,5
4835,1618,371,1
4836,1619,354,3
4837,1619,385,3
4838,1619,254,3
4839,1619,359,3
4840,1620,443,6
4841,1621,255,1
4842,1621,348,1
4843,1621,166,1
4844,1621,389,1
4845,1621,393,1
4846,1622,334,4
4847,1623,391,1
4848,1623,375,1
4849,1623,335,1
4850,1623,360,1
4851,1623,341,1
4852,1623,363,1
4853,1624,387,1
4854,1625,251,3
4855,1625,462,3
4856,1625,199,3
4857,1625,460,3
4858,1625,203,3
4859,1625,332,3
4860,1625,365,3
4861,1625,435,3
4862,1626,34,2
4863,1626,389,2
4864,1627,42,4
4865,1627,32,4
4866,1627,442,4
4867,1627,84,4
4868,1627,23,4
4869,1627,386,4
4870,1628,246,4
4871,1628,21,4
4872,1628,369,4
4873,1629,346,3
4874,1629,219,3
4875,1629,410,3
4876,1630,175,1
4877,1630,459,1
4878,1631,225,1
4879,1631,210,1
4880,1631,410,1
4881,1631,220,1
4882,1631,445,1
4883,1632,453,1
4884,1632,273,1
4885,1632,344,1
4886,1632,408,1
4887,1633,388,2
4888,1633,274,2
4889,1634,199,1
4890,1634,53,1
4891,1634,189,1
4892,1634,454,1
4893,1635,332,1
4894,1636,252,1
4895,1636,356,1
4896,1636,189,1
4897,1636,348,1
4898,1637,447,1
4899,1637,249,1
4900,1637,488,1
4901,1637,44,1
4902,1637,54,1
4903,1637,401,1
4904,1637,139,1
4905,1637,212,1
4906,1637,32,1
4907,1637,95,1
4908,1637,265,1
4909,1637,85,1
4910,1638,276,1
4911,1639,177,1
4912,1639,387,1
4913,1640,167,1
4914,1641,248,1
4915,1641,254,1
4916,1641,428,1
4917,1641,139,1
4918,1642,430,1
4919,1642,217,1
4920,1642,299,1
4921,1642,162,1
4922,1642,396,1
4923,1642,210,1
4924,1642,387,1
4925,1642,175,1
4926,1642,98,1
4927,1642,232,1
4928,1642,322,1
4929,1643,164,4
4930,1643,56,4
4931,1643,433,4
4932,1643,308,4
4933,1643,22,4
4934,1643,255,4
4935,1644,45,3
4936,1645,331,1
4937,1646,416,2
4938,1646,330,2
4939,1646,456,2
4940,1646,116,2
4941,1646,411,2
4942,1647,333,1
4943,1647,214,1
4944,1647,25,1
4945,1647,488,1
4946,1647,217,1
4947,1647,384,1
4948,1648,250,3
4949,1649,45,2
4950,1649,500,2
4951,1649,461,2
4952,1649,454,2
4953,1649,439,2
4954,1649,419,2
4955,1649,453,2
4956,1649,343,2
4957,1649,207,2
4958,1650,344,3
4959,1650,393,3
4960,1651,380,2
4961,1652,371,4
4962,1653,357,4
4963,1654,443,5
4964,1654,171,5
4965,1655,192,1
4966,1656,344,1
4967,1656,444,1
4968,1656,38,1
4969,1656,42,1
4970,1657,269,2
4971,1658,16,1
4972,1659,462,1
4973,1660,335,1
4974,1660,248,1
4975,1660,255,1
4976,1660,386,1
4977,1660,339,1
4978,1660,379,1
4979,1660,320,1
4980,1660,344,1
4981,1661,191,2
4982,1661,420,2
4983,1661,43,2
4984,1661,252,2
4985,1661,29,2
4986,1662,188,1
4987,1662,369,1
4988,1662,458,1
4989,1663,40,1
4990,1663,365,1
4991,1663,210,1
4992,1663,57,1
4993,1663,443,1
4994,1663,268,1
4995,1663,386,1
4996,1663,443,1
4997,1663,53,1
4998,1663,434,1
4999,1663,449,1
5000,1663,196,1
5001,1663,453,1
5002,1664,205,1
5003,1664,253,1
5004,1664,335,1
5005,1664,251,1
5006,1665,338,2
5007,1666,369,2
5008,1667,164,1
5009,1668,37,1
5010,1669,322,1
5011,1670,356,1
5012,1670,254,1
5013,1670,496,1
5014,1670,420,1
5015,1670,393,1
5016,1671,40,1
5017,1672,22,3
5018,1673,341,1
5019,1674,433,1
5020,1674,457,1
5021,1674,435,1
5022,1674,498,1
5023,1674,48,1
5024,1674,314,1
5025,1674,273,1
5026,1674,18,1
5027,1674,401,1
5028,1674,362,1
5029,1674,266,1
5030,1675,183,2
5031,1676,248,4
5032,1677,334,1
5033,1678,347,2
5034,1678,255,2
5035,1678,254,2
5036,1678,363,2
5037,1678,198,2
5038,1679,362,1
5039,1680,444,3
5040,1680,198,3
5041,1681,357,1
5042,1682,338,1
5043,1682,188,1
5044,1682,364,1
5045,1682,347,1
5046,1682,371,1
5047,1682,253,1
5048,1682,351,1
5049,1683,166,1
5050,1684,350,1
5051,1685,101,1
5052,1685,374,1
5053,1685,455,1
5054,1685,436,1
5055,1685,245,1
5056,1685,144,1
5057,1685,372,1
5058,1685,345,1
5059,1685,304,1
5060,1685,28,1
5061,1685,202,1
5062,1685,82,1
5063,1686,438,1
5064,1686,310,1
5065,1686,361,1
5066,1686,492,1
5067,1686,183,1
5068,1686,185,1
5069,1686,445,1
5070,1686,355,1
5071,1687,350,3
5072,1687,274,3
5073,1687,204,3
5074,1687,233,3
5075,1687,273,3
5076,1687,422,3
5077,1688,269,1
5078,1688,421,1
5079,1688,215,1
5080,1688,432,1
5081,1688,382,1
5082,1688,383,1
5083,1688,332,1
5084,1688,418,1
5085,1688,400,1
5086,1688,344,1
5087,1689,333,2
5088,1689,56,2
5089,1689,18,2
5090,1689,392,2
5091,1689,308,2
5092,1689,419,2
5093,1689,19,2
5094,1689,448,2
5095,1690,32,1
5096,1690,414,1
5097,1690,254,1
5098,1690,46,1
5099,1690,403,1
5100,1690,405,1
5101,1690,269,1
5102,1690,344,1
5103,1690,263,1
5104,1691,451,1
5105,1692,50,1
5106,1692,356,1
5107,1693,205,1
5108,1694,94,2
5109,1695,235,5
5110,1696,375,4
5111,1697,178,4
5112,1697,237,4
5113,1697,30,4
5114,1697,329,4
5115,1698,243,5
5116,1698,485,5
5117,1698,41,5
5118,1698,415,5
5119,1698,307,5
5120,1698,421,5
5121,1699,168,1
5122,1699,216,1
5123,1699,51,1
5124,1699,202,1
5125,1699,327,1
5126,1699,353,1
5127,1699,449,1
5128,1699,309,1
5129,1699,366,1
5130,1699,340,1
5131,1700,214,4
5132,1701,325,1
5133,1702,434,3
5134,1702,371,3
5135,1702,356,3
5136,1702,370,3
5137,1702,355,3
5138,1702,462,3
5139,1702,362,3
5140,1702,345,3
5141,1702,352,3
5142,1702,53,3
5143,1702,329,3
5144,1703,419,1
5145,1703,39,1
5146,1703,448,1
5147,1703,326,1
5148,1703,255,1
5149,1704,409,5
5150,1704,352,5
5151,1704,420,5
5152,1704,313,5
5153,1704,356,5
5154,1705,212,3
5155,1706,419,3
5156,1707,47,5
5157,1708,389,1
5158,1708,361,1
5159,1708,196,1
5160,1708,257,1
5161,1708,56,1
5162,1708,347,1
5163,1708,402,1
5164,1708,17,1
5165,1709,394,1
5166,1709,453,1
5167,1709,410,1
5168,1709,351,1
5169,1710,419,4
5170,1710,352,4
5171,1710,453,4
5172,1710,17,4
5173,1710,250,4
5174,1710,328,4
5175,1711,180,4
5176,1712,167,1
5177,1712,239,1
5178,1712,444,1
5179,1712,46,1
5180,1713,273,1
5181,1713,241,1
5182,1713,333,1
5183,1713,170,1
5184,1713,470,1
5185,1713,187,1
5186,1714,425,7
5187,1715,100,1
5188,1715,164,1
5189,1715,110,1
5190,1715,380,1
5191,1715,449,1
5192,1715,418,1
5193,1715,297,1
5194,1716,501,1
5195,1717,250,2
5196,1717,342,2
5197,1717,252,2
5198,1718,341,1
5199,1719,377,6
5200,1720,380,3
5201,1721,347,1
5202,1722,187,3
5203,1722,366,3
5204,1723,354,1
5205,1724,362,3
5206,1725,88,1
5207,1726,415,2
5208,1727,354,1
5209,1728,56,1
5210,1729,407,1
5211,1729,338,1
5212,1729,343,1
5213,1729,57,1
5214,1730,32,1
5215,1731,364,3
5216,1731,87,3
5217,1731,379,3
5218,1731,136,3
5219,1731,447,3
5220,1732,334,1
5221,1732,482,1
5222,1732,403,1
5223,1732,416,1
5224,1732,331,1
5225,1732,380,1
5226,1732,113,1
5227,1732,164,1
5228,1732,230,1
5229,1732,326,1
5230,1732,393,1
5231,1733,404,1
5232,1733,470,1
5233,1733,417,1
5234,1733,111,1
5235,1733,307,1
5236,1734,154,4
5237,1734,385,4
5238,1734,270,4
5239,1735,29,3
5240,1735,31,3
5241,1735,57,3
5242,1735,149,3
5243,1735,350,3
5244,1736,112,1
5245,1736,475,1
5246,1736,472,1
5247,1736,382,1
5248,1736,481,1
5249,1736,151,1
5250,1736,346,1
5251,1737,321,1
5252,1738,462,1
5253,1738,20,1
5254,1738,395,1
5255,1738,378,1
5256,1738,331,1
5257,1739,255,1
5258,1739,348,1
5259,1739,336,1
5260,1739,406,1
5261,1739,323,1
5262,1739,432,1
5263,1740,311,1
5264,1741,310,2
5265,1742,307,1
5266,1743,123,2
5267,1744,420,1
5268,1744,70,1
5269,1744,171,1
5270,1744,366,1
5271,1745,297,1
5272,1746,282,4
5273,1746,360,4
5274,1746,403,4
5275,1746,311,4
5276,1746,119,4
5277,1746,380,4
5278,1746,441,4
5279,1746,134,4
5280,1746,129,4
5281,1747,341,1
5282,1747,472,1
5283,1747,281,1
5284,1747,175,1
5285,1747,183,1
5286,1748,189,1
5287,1749,364,1
5288,1750,363,2
5289,1751,333,1
5290,1751,341,1
5291,1751,364,1
5292,1752,328,1
5293,1752,339,1
5294,1752,119,1
5295,1752,390,1
5296,1752,50,1
5297,1752,412,1
5298,1752,33,1
5299,1753,481,1
5300,1754,442,1
5301,1755,188,1
5302,1755,335,1
5303,1755,386,1
5304,1755,435,1
5305,1755,119,1
5306,1755,252,1
5307,1756,427,2
5308,1756,335,2
5309,1757,252,1
5310,1757,336,1
5311,1757,357,1
5312,1758,255,1
5313,1759,374,1
5314,1759,192,1
5315,1759,367,1
5316,1759,336,1
5317,1760,347,2
5318,1761,377,1
5319,1761,190,1
5320,1761,333,1
5321,1762,377,3
5322,1762,369,3
5323,1762,255,3
5324,1762,384,3
5325,1762,189,3
5326,1762,352,3
5327,1762,352,3
5328,1763,367,1
5329,1763,343,1
5330,1763,333,1
5331,1763,351,1
5332,1763,348,1
5333,1764,248,1
5334,1765,218,1
5335,1765,487,1
5336,1765,147,1
5337,1765,253,1
5338,1766,399,1
5339,1766,444,1
5340,1766,224,1
5341,1766,161,1
5342,1766,406,1
5343,1766,245,1
5344,1766,44,1
5345,1766,244,1
5346,1767,402,3
5347,1767,253,3
5348,1767,226,3
5349,1768,425,1
5350,1769,354,1
5351,1770,333,3
5352,1771,196,2
5353,1772,167,1
5354,1772,383,1
5355,1772,311,1
5356,1772,307,1
5357,1773,359,1
5358,1773,318,1
5359,1773,344,1
5360,1773,387,1
5361,1774,360,3
5362,1775,362,3
5363,1776,337,1
5364,1776,353,1
5365,1777,341,4
5366,1777,253,4
5367,1777,373,4
5368,1778,189,5
5369,1779,378,2
5370,1779,367,2
5371,1779,339,2
5372,1780,368,1
5373,1781,377,4
5374,1782,357,1
5375,1783,393,5
5376,1784,372,1
5377,1785,360,2
5378,1786,348,1
5379,1787,327,2
5380,1787,207,2
5381,1787,206,2
5382,1787,381,2
5383,1787,327,2
5384,1788,335,1
5385,1788,208,1
5386,1788,209,1
5387,1788,252,1
5388,1789,56,1
5389,1790,399,1
5390,1791,402,3
5391,1791,205,3
5392,1791,479,3
5393,1791,402,3
5394,1791,391,3
5395,1791,452,3
5396,1791,110,3
5397,1791,253,3
5398,1792,340,1
5399,1793,458,7
5400,1793,353,7
5401,1793,57,7
5402,1793,418,7
5403,1793,42,7
5404,1794,33,1
5405,1795,342,1
5406,1795,419,1
5407,1795,459,1
5408,1795,347,1
5409,1795,37,1
5410,1796,390,1
5411,1797,367,2
5412,1798,452,5
5413,1798,168,5
5414,1798,252,5
5415,1798,374,5
5416,1798,165,5
5417,1799,430,3
5418,1800,53,1
5419,1801,359,2
5420,1802,375,1
5421,1803,356,1
5422,1804,254,1
5423,1804,341,1
5424,1805,20,1
5425,1806,380,1
5426,1807,197,1
5427,1807,42,1
5428,1807,84,1
5429,1807,354,1
5430,1807,341,1
5431,1807,40,1
5432,1807,83,1
5433,1808,385,6
5434,1808,455,6
5435,1808,391,6
5436,1808,320,6
5437,1809,264,1
5438,1809,366,1
5439,1809,94,1
5440,1809,201,1
5441,1810,154,5
5442,1811,260,1
5443,1811,346,1
5444,1811,55,1
5445,1811,269,1
5446,1812,215,1
5447,1813,434,1
5448,1813,423,1
5449,1813,33,1
5450,1814,341,2
5451,1814,401,2
5452,1815,426,4
5453,1815,44,4
5454,1815,424,4
5455,1815,116,4
5456,1815,24,4
5457,1815,39,4
5458,1815,30,4
5459,1815,251,4
5460,1816,206,3
5461,1816,449,3
5462,1816,455,3
5463,1816,341,3
5464,1816,247,3
5465,1816,383,3
5466,1817,317,2
5467,1818,331,2
5468,1819,318,1
5469,1820,485,1
5470,1820,345,1
5471,1820,445,1
5472,1821,252,1
5473,1821,268,1
5474,1822,206,4
5475,1823,165,4
5476,1824,318,1
5477,1825,422,1
5478,1825,247,1
5479,1825,197,1
5480,1825,338,1
5481,1825,462,1
5482,1825,52,1
5483,1825,353,1
5484,1826,23,1
5485,1827,347,1
5486,1827,40,1
5487,1827,341,1
5488,1827,449,1
5489,1827,82,1
5490,1827,383,1
5491,1827,57,1
5492,1827,254,1
5493,1828,395,1
5494,1828,250,1
5495,1828,433,1
5496,1828,430,1
5497,1828,22,1
5498,1828,53,1
5499,1829,419,2
5500,1829,444,2
5501,1829,341,2
5502,1829,166,2
5503,1830,30,1
5504,1831,255,1
5505,1832,379,6
5506,1833,82,3
5507,1833,354,3
5508,1833,336,3
5509,1833,389,3
5510,1833,19,3
5511,1833,446,3
5512,1834,251,1
5513,1835,17,1
5514,1836,327,1
5515,1837,41,1
5516,1838,319,1
5517,1839,198,1
5518,1840,324,1
5519,1840,204,1
5520,1840,30,1
5521,1841,18,2
5522,1841,321,2
5523,1841,19,2
5524,1841,307,2
5525,1841,378,2
5526,1841,84,2
5527,1842,444,5
5528,1842,24,5
5529,1843,41,1
5530,1844,45,1
5531,1844,25,1
5532,1844,252,1
5533,1844,208,1
5534,1844,423,1
5535,1844,392,1
5536,1844,372,1
5537,1844,354,1
5538,1844,496,1
5539,1845,164,2
5540,1845,336,2
5541,1845,170,2
5542,1845,460,2
5543,1845,378,2
5544,1846,207,1
5545,1846,380,1
5546,1846,418,1
5547,1846,42,1
5548,1846,44,1
5549,1847,169,1
5550,1847,192,1
5551,1847,49,1
5552,1847,336,1
5553,1847,320,1
5554,1847,192,1
5555,1847,418,1
5556,1848,351,1
5557,1848,37,1
5558,1848,425,1
5559,1848,430,1
5560,1848,368,1
5561,1848,50,1
5562,1849,378,2
5563,1849,383,2
5564,1849,379,2
5565,1849,351,2
5566,1850,341,1
5567,1851,338,6
5568,1851,360,6
5569,1851,52,6
5570,1851,165,6
5571,1851,16,6
5572,1851,192,6
5573,1851,380,6
5574,1851,389,6
5575,1851,379,6
5576,1851,83,6
5577,1851,355,6
5578,1851,456,6
5579,1852,426,1
5580,1852,40,1
5581,1852,372,1
5582,1853,384,1
5583,1854,374,3
5584,1855,43,1
5585,1856,187,1
5586,1857,429,1
5587,1858,336,1
5588,1859,461,1
5589,1859,167,1
5590,1859,43,1
5591,1860,368,1
5592,1860,350,1
5593,1860,54,1
5594,1860,49,1
5595,1860,346,1
5596,1860,83,1
5597,1860,449,1
5598,1860,55,1
5599,1860,346,1
5600,1860,389,1
5601,1861,25,1
5602,1862,357,2
5603,1862,444,2
5604,1862,340,2
5605,1862,319,2
5606,1862,335,2
5607,1862,356,2
5608,1862,447,2
5609,1863,165,7
5610,1863,366,7
5611,1864,48,2
5612,1864,83,2
5613,1864,444,2
5614,1864,361,2
5615,1865,422,1
5616,1866,448,3
5617,1866,366,3
5618,1866,334,3
5619,1866,27,3
5620,1866,247,3
5621,1866,406,3
5622,1867,28,1
5623,1867,187,1
5624,1867,362,1
5625,1867,113,1
5626,1868,110,1
5627,1869,82,1
5628,1870,453,1
5629,1870,38,1
5630,1871,196,1
5631,1872,169,10
5632,1872,443,10
5633,1872,249,10
5634,1872,247,10
5635,1872,454,10
5636,1872,332,10
5637,1873,249,2
5638,1874,202,4
5639,1875,393,1
5640,1876,36,1
5641,1876,431,1
5642,1876,341,1
5643,1876,432,1
5644,1876,370,1
5645,1876,365,1
5646,1876,427,1
5647,1876,423,1
5648,1876,422,1
5649,1877,163,2
5650,1878,191,1
5651,1878,171,1
5652,1878,335,1
5653,1878,27,1
5654,1878,21,1
5655,1879,451,1
5656,1879,355,1
5657,1879,169,1
5658,1879,365,1
5659,1879,41,1
5660,1880,164,1
5661,1881,442,1
5662,1882,498,1
5663,1883,459,1
5664,1883,35,1
5665,1883,361,1
5666,1884,16,1
5667,1885,451,1
5668,1885,21,1
5669,1885,357,1
5670,1886,337,1
5671,1886,35,1
5672,1887,55,1
5673,1887,49,1
5674,1887,373,1
5675,1887,84,1
5676,1887,320,1
5677,1887,251,1
5678,1887,428,1
5679,1887,270,1
5680,1888,83,1
5681,1888,35,1
5682,1888,360,1
5683,1888,443,1
5684,1888,22,1
5685,1888,433,1
5686,1888,446,1
5687,1889,47,3
5688,1890,363,1
5689,1891,42,1
5690,1892,387,4
5691,1893,169,1
5692,1893,371,1
5693,1893,420,1
5694,1893,462,1
5695,1893,355,1
5696,1894,383,1
5697,1894,355,1
5698,1894,446,1
5699,1895,376,1
5700,1896,341,1
5701,1897,343,1
5702,1898,374,1
5703,1899,349,1
5704,1899,41,1
5705,1899,166,1
5706,1899,373,1
5707,1899,166,1
5708,1899,29,1
5709,1899,340,1
5710,1899,210,1
5711,1899,255,1
5712,1899,18,1
5713,1900,446,1
5714,1900,496,1
5715,1900,332,1
5716,1900,331,1
5717,1900,369,1
5718,1900,388,1
5719,1900,321,1
5720,1900,197,1
5721,1900,197,1
5722,1900,167,1
5723,1901,368,1
5724,1902,83,3
5725,1903,147,3
5726,1903,259,3
5727,1903,471,3
5728,1903,332,3
5729,1903,384,3
5730,1903,392,3
5731,1903,238,3
5732,1904,95,1
5733,1905,24,1
5734,1906,461,1
5735,1907,387,1
5736,1907,339,1
5737,1907,370,1
5738,1907,168,1
5739,1907,378,1
5740,1908,419,3
5741,1908,56,3
5742,1908,41,3
5743,1909,440,1
5744,1910,104,2
5745,1911,61,2
5746,1912,147,4
5747,1913,364,3
5748,1913,454,3
5749,1913,249,3
5750,1914,324,2
5751,1914,339,2
5752,1914,265,2
5753,1914,424,2
5754,1914,198,2
5755,1914,458,2
5756,1914,378,2
5757,1915,426,1
5758,1916,37,1
5759,1916,55,1
5760,1916,371,1
5761,1916,377,1
5762,1916,248,1
5763,1916,331,1
5764,1917,364,2
5765,1918,368,1
5766,1919,456,2
5767,1920,269,1
5768,1920,454,1
5769,1920,251,1
5770,1920,323,1
5771,1921,364,4
5772,1921,348,4
5773,1922,35,3
5774,1923,456,1
5775,1923,212,1
5776,1923,333,1
5777,1923,371,1
5778,1924,331,4
5779,1924,113,4
5780,1924,26,4
5781,1924,410,4
5782,1924,379,4
5783,1925,259,1
5784,1925,153,1
5785,1925,429,1
5786,1925,396,1
5787,1925,266,1
5788,1925,103,1
5789,1925,192,1
5790,1925,478,1
5791,1926,476,2
5792,1927,267,4
5793,1928,178,1
5794,1928,330,1
5795,1928,49,1
5796,1928,109,1
5797,1928,32,1
5798,1928,35,1
5799,1928,438,1
5800,1928,108,1
5801,1928,338,1
5802,1928,248,1
5803,1929,96,1
5804,1930,310,2
5805,1930,21,2
5806,1930,488,2
5807,1930,485,2
5808,1931,90,1
5809,1931,90,1
5810,1932,57,1
5811,1933,209,4
5812,1934,34,1
5813,1934,24,1
5814,1934,208,1
5815,1934,35,1
5816,1934,361,1
5817,1934,170,1
5818,1934,336,1
5819,1934,450,1
5820,1935,458,3
5821,1936,189,1
5822,1937,355,1
5823,1937,41,1
5824,1937,49,1
5825,1937,23,1
5826,1937,393,1
5827,1937,168,1
5828,1937,362,1
5829,1937,189,1
5830,1938,336,1
5831,1938,446,1
5832,1938,351,1
5833,1938,357,1
5834,1938,451,1
5835,1939,54,1
5836,1940,359,3
5837,1940,253,3
5838,1940,420,3
5839,1940,363,3
5840,1940,167,3
5841,1941,457,1
5842,1941,498,1
5843,1941,341,1
5844,1941,370,1
5845,1941,247,1
5846,1941,452,1
5847,1942,451,3
5848,1942,352,3
5849,1942,376,3
5850,1942,420,3
5851,1942,342,3
5852,1943,167,3
5853,1943,196,3
5854,1943,388,3
5855,1943,376,3
5856,1943,373,3
5857,1944,206,6
5858,1945,501,1
5859,1945,168,1
5860,1946,189,1
5861,1947,375,1
5862,1947,314,1
5863,1947,318,1
5864,1947,386,1
5865,1947,57,1
5866,1947,370,1
5867,1947,205,1
5868,1948,328,1
5869,1948,200,1
5870,1948,205,1
5871,1948,204,1
5872,1949,421,1
5873,1950,444,5
5874,1950,331,5
5875,1950,200,5
5876,1950,374,5
5877,1950,165,5
5878,1950,307,5
5879,1950,197,5
5880,1950,83,5
5881,1950,366,5
5882,1950,430,5
5883,1950,355,5
5884,1950,187,5
5885,1950,327,5
5886,1950,164,5
5887,1951,332,3
5888,1952,331,2
5889,1952,430,2
5890,1952,309,2
5891,1953,32,1
5892,1953,107,1
5893,1954,264,5
5894,1954,336,5
5895,1955,345,2
5896,1955,404,2
5897,1955,447,2
5898,1955,42,2
5899,1955,99,2
5900,1955,364,2
5901,1955,412,2
5902,1955,108,2
5903,1956,391,6
5904,1957,398,1
5905,1957,324,1
5906,1957,57,1
5907,1957,438,1
5908,1957,107,1
5909,1957,335,1
5910,1957,251,1
5911,1958,250,3
5912,1958,455,3
5913,1959,437,1
5914,1960,189,1
5915,1961,104,1
5916,1961,261,1
5917,1962,101,1
5918,1963,18,1
5919,1964,196,4
5920,1964,18,4
5921,1964,316,4
5922,1964,112,4
5923,1964,175,4
5924,1964,214,4
5925,1964,332,4
5926,1964,49,4
5927,1964,197,4
5928,1964,441,4
5929,1964,177,4
5930,1964,172,4
5931,1965,380,1
5932,1966,215,2
5933,1966,371,2
5934,1966,200,2
5935,1967,261,1
5936,1968,415,1
5937,1968,169,1
5938,1968,329,1
5939,1968,191,1
5940,1969,106,1
5941,1970,452,3
5942,1970,204,3
5943,1970,25,3
5944,1970,425,3
5945,1970,381,3
5946,1970,368,3
5947,1971,352,1
5948,1972,449,1
5949,1973,48,1
5950,1973,328,1
5951,1974,207,1
5952,1974,391,1
5953,1974,26,1
5954,1975,420,3
5955,1976,318,3
5956,1977,194,4
5957,1978,215,4
5958,1979,28,4
5959,1980,206,4
5960,1981,52,1
5961,1982,271,1
5962,1983,366,1
5963,1983,379,1
5964,1983,457,1
5965,1983,45,1
5966,1983,370,1
5967,1983,345,1
5968,1983,53,1
5969,1983,338,1
5970,1983,42,1
5971,1984,390,2
5972,1985,187,5
5973,1986,386,2
5974,1986,188,2
5975,1986,351,2
5976,1986,167,2
5977,1986,372,2
5978,1986,367,2
5979,1986,191,2
5980,1987,247,1
5981,1987,331,1
5982,1987,370,1
5983,1987,371,1
5984,1988,32,1
5985,1989,197,1
5986,1989,340,1
5987,1989,165,1
5988,1989,25,1
5989,1990,19,4
5990,1990,83,4
